Date,tweet_id,text,name
Sun Jan 17 21:25:44 +0000 2021,1350917243295641601, I’m not fancy like you. I roll with the little people :),APompliano
Sun Jan 17 21:23:59 +0000 2021,1350916803304841224, I'll do you the favor and block you so you can be put out of your misery :) Hope you're having a great day!,APompliano
Sun Jan 17 21:19:55 +0000 2021,1350915780993556485,"Just like you're still taking your shoes off at the airport almost 20 years later, you'll be wearing a mask to go to dinner in 20 years.",APompliano
Sun Jan 17 21:12:56 +0000 2021,1350914021315268609," To be fair, investors who bought at any point in history &amp; held till today have done well.

The gripe shouldn’t be with message of buying, but rather message of timing markets to sell/capture profits.

The day traders wouldn’t have any money to live on tho if they can’t sell 😂🤷🏽‍♂️",APompliano
Sun Jan 17 20:47:42 +0000 2021,1350907671965274113,  She's been on twice already! Unreal,APompliano
Sun Jan 17 20:45:18 +0000 2021,1350907067310215168,"Let it be known that each week  asks me if I need a guest for the podcast. She immediately recommends herself.

When I tell her ""no,"" she always hits me with ""help me, help you.""

Only Time Square magicians have a greater hustle going than Polina.",APompliano
Sun Jan 17 20:28:52 +0000 2021,1350902932569534465,The fastest way to be successful is to simply make everyone around you successful.,APompliano
Sun Jan 17 19:49:28 +0000 2021,1350893017864019979,"Politicians think $2,000 are going to solve people’s problem, but in reality the other thing that will solve the problem is capitalism, free markets, and lack of government intervention.",APompliano
Sun Jan 17 16:46:56 +0000 2021,1350847080437313540,  :),APompliano
Sun Jan 17 16:45:43 +0000 2021,1350846773821120515,  did a fantastic job and I highly recommend it to everyone,APompliano
Sun Jan 17 16:13:16 +0000 2021,1350838609931284481,"If you enjoyed this thread, you should subscribe to the letter that I write every morning to 115,000 investors.

I break down business, finance, and Bitcoin in simple terms that anyone can understand.

Invest in yourself. Subscribe: ",APompliano
Sun Jan 17 16:13:16 +0000 2021,1350838608933089282,"6/ It doesn't matter if you're an individual, corporation, or a government - you have to spend less than you make.

You may be able to live in debt for a period of time, but the party won't last forever.

Getting out of debt is the only path to freedom.

The US is no different.",APompliano
Sun Jan 17 16:13:16 +0000 2021,1350838607951634439,"5/ Many people in the government or on Wall Street try to rationalize these issues.

They claim that the deficit doesn't matter. They say we can inflate the debt away.

None of this is true. Rich people just profit from it.

Savers get punished, investors get rewarded.",APompliano
Sun Jan 17 16:13:15 +0000 2021,1350838606248767491,"4/ The problem has become worse since 1971.

We came off the gold standard, gave politicians the ability to print money, and now they are addicted to monetary stimulus.

Just like a drug addict, we need a bigger hit in order to deal with the gyrations in markets. ",APompliano
Sun Jan 17 16:13:14 +0000 2021,1350838602712887296,"3/ The deficit problem is not a cumulative problem though.

We are running a larger deficit every year. Even though the government makes more money, we still lose more money each year.

This is the definition of bad business. Larger losses only ends one way. ",APompliano
Sun Jan 17 16:13:14 +0000 2021,1350838599630139394,"2/ Although the US government has made more revenue each year, they continue to lose money year after year.

The last time the government spent less than it made was in 2001.

For 20 years, the government has lost money. Insane. ",APompliano
Sun Jan 17 16:13:13 +0000 2021,1350838596069163008,"1/ The US government has more revenue coming in the door every year.

Since 2009, federal income tax revenue has almost doubled. ",APompliano
Sun Jan 17 16:13:12 +0000 2021,1350838593116368898,"The United States is in really bad financial shape. 

The government has taken in more federal income tax every year since 2009, yet they lose more and more money each year.

Time for a thread 👇🏽👇🏽👇🏽",APompliano
Sun Jan 17 15:37:49 +0000 2021,1350829689900830725, 😂 a quarterback who wins playoff games and understands Lightning!,APompliano
Sun Jan 17 14:15:35 +0000 2021,1350808993707520001, Lol how did you make that so fast 😂,APompliano
Sun Jan 17 14:15:22 +0000 2021,1350808940335009793, Big facts,APompliano
Sun Jan 17 14:14:21 +0000 2021,1350808684209831937,Good morning to everyone except the people who don’t realize Lunchables were the original charcuterie plate ,APompliano
Sun Jan 17 03:41:17 +0000 2021,1350649366973968390, You can choose,APompliano
Sun Jan 17 03:38:44 +0000 2021,1350648725992046594," Every morning I write a letter to 115,000 investors and break down Bitcoin, business, &amp; finance in simple terms.

Subscribe…",APompliano
Sun Jan 17 03:09:53 +0000 2021,1350641463961538568," Average interest rates in the US:

- Checking account rate: 0.06%
- Bank Savings rate: 0.09%
- Money market rate: 0.16%

Co…",APompliano
Sun Jan 17 02:29:41 +0000 2021,1350631346264268800, Crazy but probably great decision,APompliano
Sun Jan 17 01:00:39 +0000 2021,1350608942192328704,"Every morning I write a letter to 115,000 investors and break down Bitcoin, business, &amp; finance in simple terms.

Subscribers include billionaires, large institutional allocators, &amp; world’s most successful investors.

Read what the smart money is reading: ",APompliano
Sun Jan 17 00:51:54 +0000 2021,1350606738144296961,   Zac 👀👀,APompliano
Sun Jan 17 00:32:20 +0000 2021,1350601815381962755,"The average citizen can buy a lottery ticket or play blackjack, but they can't invest in a private technology company.",APompliano
Sun Jan 17 00:29:45 +0000 2021,1350601166695133187,"We're building a digital, decentralized, pseudonymous, automated financial system.

Everyone will have no choice but to participate.",APompliano
Sun Jan 17 00:28:27 +0000 2021,1350600837089910785,   Dunks only work if the subject cares :),APompliano
Sun Jan 17 00:26:00 +0000 2021,1350600222540488706, I think you are now since you have passed those tests. New rule,APompliano
Sun Jan 17 00:25:35 +0000 2021,1350600115195621388,  lol got it.,APompliano
Sun Jan 17 00:23:53 +0000 2021,1350599690585300997, Can't wait to read this. You're always two steps ahead :),APompliano
Sun Jan 17 00:22:49 +0000 2021,1350599422309228544," I agree that is really what should happen, but they'll never do it so the test would be the next best thing",APompliano
Sun Jan 17 00:22:04 +0000 2021,1350599230948335617,  Interesting. What is his best piece/analysis in your opinion? Will check it out,APompliano
Sun Jan 17 00:19:55 +0000 2021,1350598690193465345," Your bio says ""Token God."" What does that mean?",APompliano
Sun Jan 17 00:19:12 +0000 2021,1350598511893635073,"Regulators only allow rich people to invest in private companies. 

Using wealth as a proxy for intelligence makes no sense. 

There are a lot of dumb rich people.

We should create an investing test, similar to the SAT, and allow anyone to invest their money who is educated.",APompliano
Sun Jan 17 00:16:04 +0000 2021,1350597721820966914, No.,APompliano
Sun Jan 17 00:15:37 +0000 2021,1350597607412924424,   +1 to Parker's writing,APompliano
Sun Jan 17 00:14:14 +0000 2021,1350597259948400643,"  Yes. There may be a slight delay on withdrawal for security purposes, but that would be only thing I could think of that would make it not nearly instantaneous.",APompliano
Sun Jan 17 00:12:09 +0000 2021,1350596737388445700," You can definitely lose your money if you have more than $250,000 in the account in the traditional system :)",APompliano
Sun Jan 17 00:08:39 +0000 2021,1350595857566101512,"  Unfortunately Jesse has been disingenuous in his pursuit of learning about Bitcoin and regularly shares inaccurate information. 

I'm a big fan of his work so kind of saddened to see it. The article's claims have been debunked for years.",APompliano
Sun Jan 17 00:07:08 +0000 2021,1350595473476878336,   Going to be awesome!,APompliano
Sun Jan 17 00:06:00 +0000 2021,1350595187840581632, I believe USDC and GUSD are both audited by third parties and publish those results.  and  /  can confirm for both though,APompliano
Sun Jan 17 00:04:36 +0000 2021,1350594835774918657,  That is the idea. The old world is archaic and rates are highly commoditized :),APompliano
Sun Jan 17 00:03:11 +0000 2021,1350594479653351424,  love it!,APompliano
Sun Jan 17 00:02:54 +0000 2021,1350594407783952391, It's not 100% safe to keep your savings in dollars earning 0.03% in a savings account :),APompliano
Sun Jan 17 00:00:11 +0000 2021,1350593725823647749,  BlockFi will eventually be bigger than Coinbase IMO. Keep this receipt :),APompliano
Sat Jan 16 23:59:29 +0000 2021,1350593548148764675, Yes,APompliano
Sat Jan 16 23:59:12 +0000 2021,1350593479274016769, They're working on it,APompliano
Sat Jan 16 23:57:48 +0000 2021,1350593124033302534, Not a bank account. It is an interest-bearing account.,APompliano
Sat Jan 16 23:57:27 +0000 2021,1350593037567750148," You can read everything on the website. They lend your Bitcoin out and you earn interest in exchange. Similar to how a bank lends your dollars out, except the bank keeps majority of profits for themselves",APompliano
Sat Jan 16 23:55:59 +0000 2021,1350592667302944768," Yes, variable rates. Bitcoin rate depends on how many Bitcoin you deposit too. They are pretty transparent about when they change rates due to supply/demand changes",APompliano
Sat Jan 16 23:55:11 +0000 2021,1350592464571293702,  has been cranking along and many happy users :),APompliano
Sat Jan 16 23:54:07 +0000 2021,1350592197972914177,"Average interest rates in the US:

- Checking account rate: 0.06%
- Bank Savings rate: 0.09%
- Money market rate: 0.16%

Compare this to BlockFi (investor):

- Bitcoin rate: 6%
- GUSD/USDC rate: 8.6%

Leave the old world and join the future. No brainer.

",APompliano
Sat Jan 16 23:45:39 +0000 2021,1350590067618836480,The only freedom of speech left is written on an immutable ledger.,APompliano
Sat Jan 16 23:12:23 +0000 2021,1350581695859335170,Freedom is priceless,APompliano
Sat Jan 16 23:00:17 +0000 2021,1350578650643656704,"   Send him your best memes and tell him he’s smarter, cooler, and better looking than  😂😂",APompliano
Sat Jan 16 22:55:21 +0000 2021,1350577407678414850,  👀👀👀,APompliano
Sat Jan 16 22:45:07 +0000 2021,1350574834267385861," What was the best article you read this week?

Any topic is fair game.",APompliano
Sat Jan 16 22:40:12 +0000 2021,1350573596389896193,   Sultan of SPACs is going to be Chamath’s title when he buys the hamptons,APompliano
Sat Jan 16 21:05:42 +0000 2021,1350549814254120965, Please report them!,APompliano
Sat Jan 16 20:59:21 +0000 2021,1350548216836718597,"  You guys have been ahead of the curve on so much, including LN and Bitcoin dev grants :)",APompliano
Sat Jan 16 20:31:19 +0000 2021,1350541161644126210,Everyone is underestimating the Lightning Network.,APompliano
Sat Jan 16 20:12:43 +0000 2021,1350536482713464833,  legend 😂,APompliano
Sat Jan 16 19:27:09 +0000 2021,1350525014970408963,"Most people aren't trying to take over the world.

They're just trying to provide a better life for their family.",APompliano
Sat Jan 16 18:33:07 +0000 2021,1350511415237423108,    will read it and let you know,APompliano
Sat Jan 16 18:25:14 +0000 2021,1350509433567256582," He didn't take on debt, his company did :) 

Plus, Michael is a billionaire. When you're a billionaire, you can take all the loans you want!",APompliano
Sat Jan 16 16:58:41 +0000 2021,1350487651380506629,Be intentional about consuming a variety of information or you’re simply allowing someone to program your brain with their ideas,APompliano
Sat Jan 16 16:37:20 +0000 2021,1350482278108065795,I don’t know who needs to hear this but get the hell out of debt and stop living your life owing money to other people.,APompliano
Sat Jan 16 16:25:15 +0000 2021,1350479236319084551,  Done!,APompliano
Sat Jan 16 16:20:25 +0000 2021,1350478021988397060,"The Federal Reserve continues to punish those who save and reward those who invest.

Don’t fight the Fed.

Make sure you own investable assets and let the market manipulators do their thing!",APompliano
Sat Jan 16 14:35:13 +0000 2021,1350451547214393344,"What was the best article you read this week?

Any topic is fair game.",APompliano
Sat Jan 16 06:56:09 +0000 2021,1350336017522421761, There is great irony in politicians printing trillions of dollars while also demanding a living wage for hourly workers,APompliano
Sat Jan 16 04:50:15 +0000 2021,1350304334618234880, 😂😂,APompliano
Sat Jan 16 02:37:26 +0000 2021,1350270911937720320,"Is it too much to ask for a world where individuals are free, democracy is the default, capitalism is celebrated, government is small, local leaders are competent, independent thought is taught, and everyone is welcomed??",APompliano
Sat Jan 16 01:49:03 +0000 2021,1350258734925287424, 🔥🔥🔥🔥,APompliano
Sat Jan 16 01:48:58 +0000 2021,1350258712343146502," One of the most popular figures in sports history never played professionally.

Time for a thread 👇👇👇",APompliano
Sat Jan 16 01:36:42 +0000 2021,1350255625851310080, 🔥🔥🔥,APompliano
Sat Jan 16 01:23:22 +0000 2021,1350252269695086593,"💥 2021 is gonna be fun!

I’m launching a (sold out) cohort-based course on Bitcoin/crypto in 2 weeks to help people get jobs.

Stoked to be the first instructor on  &amp; ’s new platform.

If you’re interested in joining as an instructor: ",APompliano
Sat Jan 16 00:58:53 +0000 2021,1350246107650134022, you love to see it. but maybe we need  usage next time :),APompliano
Sat Jan 16 00:54:55 +0000 2021,1350245110961872901," DM me. Not sure that it makes sense for me, but happy to learn more about what you are thinking",APompliano
Sat Jan 16 00:50:42 +0000 2021,1350244049106718727,  Correct for rolling fund investors,APompliano
Sat Jan 16 00:48:56 +0000 2021,1350243605408047105, Some of the companies that I've invested in have already used RegCF to raise a part of their round to include their potential community members :),APompliano
Sat Jan 16 00:47:50 +0000 2021,1350243327514435584,  It is requirement for the rolling fund to invest in any deal that is syndicated :) So only deals that get syndicated are ones where there is additional capacity that rolling fund can't fill.,APompliano
